clean_text,y
La experiencia fue funciona perfecto,1
La experiencia fue rápido,1
Todo resultó cumple bien,1
Termina siendo la raja,1
Se siente rápido,1
"En general, bien hecho",1
"La verdad, bastante bien hecho",1
Muy la raja,1
Todo resultó eficiente,1
Francamente es amable,1
Termina siendo la raja,1
Francamente es eficiente,1
Todo resultó recomendable,1
Francamente es muy piola,1
"En general, bien logrado",1
"En general, bacán",1
Se siente agradable,1
Francamente es cumple bien,1
Termina siendo responsable,1
La experiencia fue filete,1
Francamente es funciona perfecto,1
La experiencia fue cumple bien,1
La experiencia fue amable,1
Muy prolijo,1
Todo resultó confiable,1
Termina siendo buen nivel,1
La experiencia fue bacán,1
Francamente es correcto,1
Se siente responsable,1
"La verdad, bastante se nota el cuidado",1
Termina siendo bien hecho,1
"La verdad, bastante funciona perfecto",1
Se siente responsable,1
La experiencia fue cumple bien,1
Francamente es bien hecho,1
"En general, bien pensado",1
La experiencia fue bacán,1
Todo resultó bien resuelto,1
Termina siendo cumple bien,1
Termina siendo se nota el cuidado,1
"En general, amable",1
"La verdad, bastante buena onda",1
"La verdad, bastante buena onda",1
Francamente es muy piola,1
Muy eficiente,1
"En general, agradable",1
Francamente es filete,1
Se siente se nota el cuidado,1
"En general, recomendable",1
Todo resultó bien logrado,1
Todo resultó rápido,1
"La verdad, bastante confiable",1
Muy funciona perfecto,1
Muy buen nivel,1
Se siente buen nivel,1
La experiencia fue rápido,1
Todo resultó buena onda,1
Todo resultó bacán,1
"La verdad, bastante bien hecho",1
Termina siendo filete,1
Muy se nota el cuidado,1
Muy confiable,1
"En general, buena onda",1
Francamente es buena onda,1
Muy filete,1
Francamente es funciona perfecto,1
"En general, muy piola",1
Termina siendo cumple bien,1
La experiencia fue bien logrado,1
"La verdad, bastante funciona perfecto",1
Francamente es funciona perfecto,1
La experiencia fue bacán,1
Se siente recomendable,1
Se siente buena onda,1
Francamente es buen nivel,1
"En general, bacán",1
Termina siendo prolijo,1
La experiencia fue impecable,1
"En general, rápido",1
"La verdad, bastante cumple bien",1
Se siente responsable,1
Todo resultó se nota el cuidado,1
Termina siendo prolijo,1
"En general, sorprende",1
Francamente es bien logrado,1
Francamente es correcto,1
"En general, bien pensado",1
Termina siendo filete,1
"En general, rápido",1
Muy buen nivel,1
Termina siendo muy piola,1
Muy de calidad,1
Se siente funciona perfecto,1
"En general, de calidad",1
Se siente sorprende,1
"En general, de calidad",1
Se siente muy piola,1
"La verdad, bastante cumple bien",1
"En general, bien logrado",1
"La verdad, bastante confiable",1
Termina siendo de calidad,1
Se siente impecable,1
Francamente es filete,1
Termina siendo bien pensado,1
"En general, funciona perfecto",1
Todo resultó cumple bien,1
Muy amable,1
Termina siendo impecable,1
Termina siendo filete,1
"La verdad, bastante bien logrado",1
Muy bien pensado,1
Termina siendo sorprende,1
Termina siendo responsable,1
Termina siendo muy piola,1
Todo resultó buen nivel,1
Francamente es muy piola,1
"La verdad, bastante responsable",1
Francamente es buena onda,1
"La verdad, bastante bacán",1
Termina siendo bien hecho,1
Muy muy piola,1
Todo resultó confiable,1
Francamente es bien resuelto,1
"En general, la raja",1
Francamente es bacán,1
"La verdad, bastante amable",1
Se siente responsable,1
La experiencia fue agradable,1
Muy correcto,1
Se siente se nota el cuidado,1
Muy correcto,1
La experiencia fue bien pensado,1
La experiencia fue se nota el cuidado,1
Todo resultó sorprende,1
Termina siendo bien pensado,1
Francamente es sorprende,1
"En general, bien resuelto",1
Se siente recomendable,1
Muy bacán,1
Francamente es prolijo,1
La experiencia fue correcto,1
Francamente es correcto,1
Muy impecable,1
Todo resultó buen nivel,1
"La verdad, bastante buen nivel",1
"En general, buen nivel",1
"La verdad, bastante se nota el cuidado",1
Todo resultó filete,1
Termina siendo muy piola,1
"En general, de calidad",1
Muy muy piola,1
Muy bien resuelto,1
"La verdad, bastante impecable",1
Todo resultó de calidad,1
Todo resultó amable,1
Francamente es bien resuelto,1
"La verdad, bastante recomendable",1
Termina siendo rápido,1
"La verdad, bastante de calidad",1
Se siente la raja,1
"En general, se nota el cuidado",1
"En general, eficiente",1
Termina siendo agradable,1
Muy bien hecho,1
Todo resultó bien pensado,1
"En general, responsable",1
Todo resultó bien hecho,1
Muy sorprende,1
Se siente funciona perfecto,1
Se siente cumple bien,1
Se siente responsable,1
Francamente es bien pensado,1
Termina siendo recomendable,1
Todo resultó bien logrado,1
Termina siendo confiable,1
Muy filete,1
Todo resultó correcto,1
Todo resultó bien resuelto,1
Termina siendo de calidad,1
"En general, eficiente",1
Todo resultó responsable,1
"En general, bien logrado",1
"En general, confiable",1
Muy sorprende,1
"La verdad, bastante bien hecho",1
Termina siendo de calidad,1
Termina siendo prolijo,1
Termina siendo correcto,1
Muy prolijo,1
"La verdad, bastante recomendable",1
"La verdad, bastante bien resuelto",1
Francamente es de calidad,1
Termina siendo bacán,1
Todo resultó bien pensado,1
"En general, rápido",1
La experiencia fue impecable,1
Se siente funciona perfecto,1
"La verdad, bastante agradable",1
Muy buena onda,1
La experiencia fue bien logrado,1
Muy eficiente,1
Todo resultó bien hecho,1
Se siente amable,1
La experiencia fue responsable,1
"En general, bien hecho",1
Todo resultó prolijo,1
Muy impecable,1
"La verdad, bastante bien resuelto",1
Muy bien pensado,1
"En general, bien hecho",1
Francamente es responsable,1
Termina siendo sorprende,1
"En general, sorprende",1
Se siente filete,1
Termina siendo filete,1
Se siente de calidad,1
Se siente amable,1
"En general, buen nivel",1
Se siente funciona perfecto,1
Todo resultó cumple bien,1
Muy bien pensado,1
Francamente es de calidad,1
Termina siendo filete,1
"En general, amable",1
"En general, cumple bien",1
Muy eficiente,1
Todo resultó funciona perfecto,1
Muy muy piola,1
Francamente es bien resuelto,1
Termina siendo bien resuelto,1
"En general, bien resuelto",1
Se siente funciona perfecto,1
Francamente es buena onda,1
Muy la raja,1
Termina siendo se nota el cuidado,1
Todo resultó bien hecho,1
Francamente es de calidad,1
Todo resultó agradable,1
Muy recomendable,1
Todo resultó responsable,1
Todo resultó correcto,1
La experiencia fue sorprende,1
Francamente es filete,1
Se siente buen nivel,1
Termina siendo se nota el cuidado,1
Termina siendo agradable,1
"En general, bien hecho",1
Todo resultó bien resuelto,1
"En general, recomendable",1
Termina siendo filete,1
"En general, bien resuelto",1
Se siente bien pensado,1
Todo resultó amable,1
Francamente es agradable,1
Muy sorprende,1
La experiencia fue agradable,1
Se siente bacán,1
Francamente es la raja,1
Muy responsable,1
Se siente funciona perfecto,1
Se siente la raja,1
"La verdad, bastante bien resuelto",1
"En general, bien resuelto",1
Muy bien hecho,1
"En general, de calidad",1
Se siente filete,1
"En general, prolijo",1
Todo resultó de calidad,1
Todo resultó la raja,1
La experiencia fue agradable,1
"La verdad, bastante impecable",1
La experiencia fue filete,1
Todo resultó agradable,1
"La verdad, bastante bien hecho",1
La experiencia fue buen nivel,1
"En general, bien logrado",1
Se siente filete,1
Termina siendo buena onda,1
Se siente la raja,1
Se siente de calidad,1
Todo resultó amable,1
Se siente bien logrado,1
"La verdad, bastante bien pensado",1
Muy rápido,1
Termina siendo de calidad,1
Termina siendo bien resuelto,1
Termina siendo sorprende,1
Francamente es confiable,1
Francamente es la raja,1
Muy recomendable,1
Todo resultó la raja,1
Se siente muy piola,1
Francamente es muy piola,1
"En general, bien logrado",1
Muy correcto,1
Termina siendo bacán,1
La experiencia fue se nota el cuidado,1
Termina siendo prolijo,1
La experiencia fue muy piola,1
Se siente responsable,1
"En general, bien hecho",1
"En general, se nota el cuidado",1
Se siente bacán,1
"La verdad, bastante impecable",1
Muy se nota el cuidado,1
Termina siendo bien pensado,1
Francamente es correcto,1
"La verdad, bastante bien resuelto",1
"La verdad, bastante de calidad",1
"La verdad, bastante eficiente",1
Todo resultó buena onda,1
Francamente es cumple bien,1
La experiencia fue sorprende,1
"En general, buena onda",1
Muy funciona perfecto,1
Termina siendo funciona perfecto,1
Todo resultó agradable,1
La experiencia fue se nota el cuidado,1
Francamente es la raja,1
"En general, funciona perfecto",1
Francamente es bien pensado,1
Francamente es agradable,1
"La verdad, bastante bacán",1
Todo resultó se nota el cuidado,1
"En general, agradable",1
"La verdad, bastante impecable",1
La experiencia fue filete,1
Termina siendo prolijo,1
Termina siendo correcto,1
Termina siendo rápido,1
Se siente filete,1
Francamente es buena onda,1
La experiencia fue prolijo,1
Muy muy piola,1
"En general, responsable",1
Muy prolijo,1
Se siente la raja,1
Francamente es bien logrado,1
"La verdad, bastante de calidad",1
La experiencia fue confiable,1
"La verdad, bastante bien pensado",1
La experiencia fue de calidad,1
Termina siendo buen nivel,1
La experiencia fue correcto,1
"En general, buena onda",1
"En general, eficiente",1
Francamente es buena onda,1
La experiencia fue se nota el cuidado,1
La experiencia fue sorprende,1
Muy de calidad,1
"En general, buen nivel",1
Se siente la raja,1
"En general, buen nivel",1
Francamente es confiable,1
"La verdad, bastante bien pensado",1
Muy eficiente,1
La experiencia fue correcto,1
La experiencia fue funciona perfecto,1
La experiencia fue rápido,1
Termina siendo rápido,1
Todo resultó impecable,1
Termina siendo se nota el cuidado,1
Francamente es sorprende,1
"La verdad, bastante recomendable",1
La experiencia fue bien pensado,1
Todo resultó filete,1
"En general, bien hecho",1
"La verdad, bastante la raja",1
"En general, cumple bien",1
Todo resultó responsable,1
La experiencia fue bien resuelto,1
Se siente confiable,1
Se siente funciona perfecto,1
Se siente bacán,1
Muy funciona perfecto,1
Francamente es bien resuelto,1
Termina siendo se nota el cuidado,1
Muy bien hecho,1
Todo resultó buena onda,1
"La verdad, bastante bien pensado",1
"En general, confiable",1
Todo resultó bien resuelto,1
Muy bien logrado,1
Francamente es la raja,1
Termina siendo buen nivel,1
"La verdad, bastante bien hecho",1
"En general, recomendable",1
Termina siendo filete,1
Muy bien resuelto,1
"En general, cumple bien",1
Todo resultó recomendable,1
Se siente de calidad,1
Se siente de calidad,1
"La verdad, bastante buena onda",1
"La verdad, bastante bacán",1
"La verdad, bastante responsable",1
Se siente impecable,1
"En general, confiable",1
Termina siendo la raja,1
Francamente es bacán,1
Termina siendo se nota el cuidado,1
"En general, bien pensado",1
Se siente agradable,1
Termina siendo eficiente,1
Todo resultó filete,1
Se siente correcto,1
La experiencia fue bien pensado,1
"En general, prolijo",1
Todo resultó la raja,1
Todo resultó muy piola,1
Todo resultó bien resuelto,1
Termina siendo bien hecho,1
Muy agradable,1
La experiencia fue bien pensado,1
Termina siendo funciona perfecto,1
Todo resultó agradable,1
"La verdad, bastante prolijo",1
Termina siendo bien logrado,1
Francamente es rápido,1
"En general, buen nivel",1
Muy se nota el cuidado,1
"En general, sorprende",1
"La verdad, bastante rápido",1
Francamente es funciona perfecto,1
Francamente es funciona perfecto,1
Termina siendo bien hecho,1
La experiencia fue rápido,1
Francamente es correcto,1
Se siente recomendable,1
Se siente bacán,1
"La verdad, bastante rápido",1
La experiencia fue muy piola,1
Muy recomendable,1
Todo resultó confiable,1
Se siente bien logrado,1
Francamente es buen nivel,1
Todo resultó muy piola,1
Todo resultó rápido,1
La experiencia fue bien hecho,1
"La verdad, bastante buena onda",1
Se siente muy piola,1
Muy eficiente,1
La experiencia fue la raja,1
"La verdad, bastante buena onda",1
La experiencia fue agradable,1
Termina siendo bien resuelto,1
"En general, sorprende",1
Todo resultó responsable,1
Todo resultó sorprende,1
Se siente filete,1
Francamente es correcto,1
La experiencia fue prolijo,1
"La verdad, bastante la raja",1
Muy amable,1
Se siente bien resuelto,1
Se siente impecable,1
Se siente buena onda,1
"En general, se nota el cuidado",1
Termina siendo buen nivel,1
La experiencia fue buen nivel,1
La experiencia fue bien hecho,1
"En general, la raja",1
Termina siendo buen nivel,1
Todo resultó responsable,1
Muy prolijo,1
"La verdad, bastante eficiente",1
"En general, amable",1
"En general, eficiente",1
Termina siendo bien resuelto,1
Termina siendo correcto,1
"La verdad, bastante impecable",1
Termina siendo la raja,1
Termina siendo la raja,1
La experiencia fue confiable,1
Termina siendo la raja,1
Muy buena onda,1
Se siente bien resuelto,1
Todo resultó agradable,1
"La verdad, bastante muy piola",1
La experiencia fue bien hecho,1
Todo resultó buen nivel,1
Termina siendo correcto,1
Termina siendo se nota el cuidado,1
Muy se nota el cuidado,1
Muy responsable,1
Se siente funciona perfecto,1
"La verdad, bastante amable",1
Francamente es prolijo,1
Francamente es bien hecho,1
Se siente correcto,1
Todo resultó bien logrado,1
Termina siendo bien hecho,1
Se siente responsable,1
Termina siendo prolijo,1
Francamente es amable,1
Se siente buena onda,1
Todo resultó de calidad,1
Muy funciona perfecto,1
Todo resultó responsable,1
"En general, bien pensado",1
Termina siendo amable,1
La experiencia fue bien logrado,1
Todo resultó agradable,1
Francamente es buena onda,1
La experiencia fue funciona perfecto,1
Muy correcto,1
Francamente es la raja,1
Termina siendo sorprende,1
"En general, de calidad",1
Se siente responsable,1
Se siente correcto,1
La experiencia fue bacán,1
Todo resultó responsable,1
Francamente es responsable,1
"En general, impecable",1
Termina siendo muy piola,1
"La verdad, bastante eficiente",1
Todo resultó cumple bien,1
Todo resultó bien pensado,1
Muy buena onda,1
Todo resultó agradable,1
"La verdad, bastante amable",1
Muy amable,1
Muy confiable,1
Se siente cumple bien,1
Muy impecable,1
"En general, buena onda",1
Todo resultó buen nivel,1
Termina siendo se nota el cuidado,1
La experiencia fue prolijo,1
Francamente es cumple bien,1
Se siente recomendable,1
Termina siendo recomendable,1
"En general, buena onda",1
Todo resultó se nota el cuidado,1
"En general, de calidad",1
La experiencia fue bien hecho,1
Termina siendo muy piola,1
Todo resultó buena onda,1
Francamente es buen nivel,1
Todo resultó de calidad,1
Termina siendo sorprende,1
La experiencia fue sorprende,1
La experiencia fue bien resuelto,1
La experiencia fue confiable,1
La experiencia fue se nota el cuidado,1
Francamente es responsable,1
Francamente es rápido,1
Todo resultó bien logrado,1
