clean_text,y
excelente la ubicación me tocó una habitación con vista a la catedral tienen que tener cuidado los turistas que lleguen o se vayan después de la horas porque no hay gente en la recepción después de esa hora y las maletas en consigna sólo pueden dejarse hasta esa hora es un inconveniente estuve días no me cambiaron las toallas ni limpiaron la habitación sólo hicieron la cama la habitación correcta moderna cama cómoda baño muy bien igual que el check in que se realiza con una clave para ingresar al hotel y a la habitación que la mandan por mail,1
ubicación única terraza en la sexta planta con vistas espectaculares junto a zona de ambiente muy recomendable si sólo deseas una habitación para dormir pues no dispone de más servicios cumple con lo esperado y sobre todo su ubicación perfecta para visitar la ciudad a pie,1
situación privilegiada limpieza y precio adecuado al tipo de alojamiento y el trato del personal excelente sin duda para repetir desde el hostal se puede caminar sevilla en pleno y te ubicas rápidamente,1
nos alojamos este hotel por segundo año consecutivo el pasado fue por ocio y este por trabajo el señor que nos atendió en recepción juan luis una persona súper agradable y siempre dispuesta a ayudarte y recomendarte cualquier cosa para hacer amena la estancia y el viaje las habitaciones muy reformadas el desayuno bufé muy completo y acogedor con vistas al estadio olímpico el precio insuperable euros por dos noches con desayuno el parking gratuito y se llega al centro en menos de minutos en tu coche,1
está situado en una calle peatonal del barrio de santa cruz junto a la iglesia santa maría la blanca el dueño destaca por su amabilidad la habitación con baño está muy limpia da al patio central pero no se oía ruidos de los demás huéspedes es una de las premisas de josé luis no molestar en la terraza hay diferentes espacios para estar charlar tomar un café muy agradable,1
los dueños son un encanto te brindan su ayuda para todo lo que necesites las habitaciones están súper limpias y la zona es perfecta para visitar sevilla lo recomiendo y me volveré a alojar cuando vuelva por aquí,1
primero agradecer a josé luis su amabilidadla pensión no tiene nada q envidiar a un hotel la verdades un excelente lugar para visitar sevilla tanto por ubicación como calidadprecio tienes a minutos andando todo lo significativo que ver en esta preciosa ciudad y la limpieza unpara mi es muy importante y el baño excelente además hacen todos los días la habitación y reponen geles y papelaltamente recomendable y yo espero volver a verte josé luismuchas gracias d lupe valencia,1
pensión típica y muy bonita habitación muy limpia y acojedora posición a pocos metros de la caderal y aunque en posición super céntrica muy tranquila y silenciosaterraza con vista fabulosaseguramente para volver y repetir,1
hemos estado éste fin de semana habiendo reservado directamente con ellos por teléfono el lugar esta inmejorable la atención muy bien y la ubicación excelente la habitación un poco pequeña pero suficiente limpia con tv y aire acondicionado tienen un bonito patio andaluz y un solárium es cierto que es un poco ruidoso pero más por los clientes que a veces no tienen respecto a tener muy en cuenta si volvemos,1
hotel muy bien ubicado en barrio de santa cruz la habitación es espaciosa y ambientada con muy buen gusto el baño es muy amplio y cómodo excelente atención muy buena señal wifi todo muy limpio muy buena relación precio calidad lo recomiendo absolutamente,1
hemos llegado desde la estación de trenes santa justa con un taxi que tiene que dar algunas vueltas por las callejuelas pero todo bien es una calle peatonal pero menos de metros y ya está la pensión muy agradable muy limpia atención perfecta y muymuy tranquila se puede llegar con autobús desde santa justa en tres paradas o caminar minutos hay bares y restaurantes cerca el bar de la esquina y otros cerca sirven desayunos buenos y de precio normal hay bancos cerca autobuses parada de taxi en la esquina y a la catedral son pocos minutos a pie por callejuelas muy típicas nosotros muy contentos por todo,1
pensión bien situada en el mismo barrio de la cruz y a metros del bus que va al aeropuerto limpia y con personal amable ideal para visitar sevilla en nuestro caso el baño era externo a la habitación pero era privado y muy limpio,1
la pension esta mucho mejor que hoteles en los que me he alojado el personal muy amable y atenfo el dueño increible se preocupo por nosotros en todo momento las habitaciones son suficientes y tienen lo necesario,1
estuvimos tres noches en está pensión que no se porque se llama pensión ya que hay hoteles que son mucho peores la primera noche abajo en la planta baja las habitaciones son algo más ruidosas pero las otras dos las pasamos en la segunda planta y muy bien la situación también es buena a minutos de la giralda los dueños son muy amables y ayudan en todo lo que está en su mano,1
el trato la habitacion el lugar y la tranquilidad fue muy buena lo recomiendo muy centrico los dueños encantadores y muy tranquilo para el descanso yo volveria a repetir en frente hay un bar que se tapea de lujo,1
la pension estaba completa pero el dueño fue tan amable de enseñarnos un hostal proximo a abrir hostal fabiola al mismo precio es todo nuevo huele a limpio en barrio santa cruz cerca de restaurantes y bares de tapasdesayuno mucho mejor este hostal que cualquier otro hotel de que haya visitado además hacen limpieza de la habitación diaria la hab bien decorada consta de una tele al plasma el baño tiene de todo amenitiestoallassecador el dueño y su mujer son muy amables el día de salida nos dejaron estar en la terraza de la pensión merece la pena visitarla hasta la hora de marcharnos no tengo quejas solo buenos recuerdos,1
en el corazón de triana a poca distancia de la torre del orosi bien no es exclusivo para peregrinos hace un importante descuento se trata de una casona antigua hermosa engalanada con azulejos típicos de sevilla tiene buenas comodidades y una terraza con posibilidades de darse un baño tomar algo o descansar a la tardecita se especializan en bicigrinos y te llevan la bici que puedes alquilar a cualquier camino muy buena atención del personal salvo la chica de la noche que es muy atenta pero no habla español lo que es una complicación estando en españa tiene desayuno autoservis incluido muy recomendable,1
el mejor servicio no lo da aquel con quien nunca hay un problema sino aquel que si surge alguno lo soluciona de manera efectiva alquilé una bici para hacer la vía de la plata y al llegar a salamanca tuve que reparar por un asunto no imputable a mí atendieron rápida y eficazmente la reclamación también estuve alojado en el albergue de triana es sencillo pero muy adecuado como inicio del camino de santiago por la vía de la plata,1
situada en una casa típica andaluza con su patio y su terraza en el barrio de triana cuenta con una sala común equipada con una completa cocina está incluido el desayuno continental las habitaciones son pequeñas no tiene ascensor recomendado para mochileros,1
estuve en pleno verano me quedé en el dormitorio de personas me gustó la ubicación en el hermoso sector de triana con supermercados restaurantes y bares muy cerca el barrio santa cruz y la plaza españa están a minutos caminando lindas instalaciones que mezclan ambientes tranquilos para descansar y otros más dinámicos para compartir con otros viajeros camas cómodas habitación con buen aire acondicionado y lockers para guardar pertenencias llevar candado baños en buen estado y aseo frecuente adecuada conexión de internet el hostal ofrece desayuno tener presente que es hostal no hotel estrellas y tiene cocina bien equipada aunque se queda pequeña en las noches el personal es amable,1
